comment_no	user_id_no	contents	reg_time	sympathy_count	antipathy_count
1871591583	lavi****	조국은 감방 가야지~뭔소리야~!!!!!	2019-10-01T13:09:26+0900	0	0
1871591533	rose****	지나가던 🐕가 웃는다	2019-10-01T13:09:25+0900	1	0
1871591443	donn****	한겨레	2019-10-01T13:09:22+0900	0	0
1871591383	sjj3****	혀늘찬다 씁씁하네	2019-10-01T13:09:20+0900	0	0
1871591243	qowj****	미필교안이를 누가 대선주자로본다는것이냐,주제를알고나있는것이냐,	2019-10-01T13:09:17+0900	2	1
1871590723	cook****	이런  시덥잖은 기사가 왜 메인에있지? 아주 발악을 하는구나ㅋ  국민은 이제 안속아요 두번당하지않습니다!  조국은 현재를 실컷 즐겨라 그 권력도 곧 사라질테니!	2019-10-01T13:09:03+0900	0	1
1871590553	desi****	헉 범죄자가 대선???	2019-10-01T13:08:59+0900	1	0
1871590463	kcs3****	가쫘 늬우스 가터 냄새나	2019-10-01T13:08:57+0900	0	0
1871590313	ljwo****	세뇌가 이래서 무서워요. 유시민이 증거인멸이 아니라 증거보존이라고 했을때 세상에 이런말도 안되는 소리를 누가 믿어줄까 싶었는데  문재인 지지하는 지인과 대화해보니 검찰을 못믿어 증거보존한거라고 주장하네요. 그래서 제가 증거보존을 왜 남의 차 트렁크, 헬스클럽사물함에 보관하냐고 했습니다.	2019-10-01T13:08:54+0900	1	0
1871590233	eejr****	정신 나간 사람들이 13프로나?	2019-10-01T13:08:52+0900	0	0
1871590133	vloo****	조국이 대선주자 3위! 개념없는 선동가의  소설이지? 정의,실뢰,공정을 외치는  분들에게 묻고 싶네요? 휼륭하십니다! 그분의 실체가 이런것이구나?	2019-10-01T13:08:50+0900	0	0
1871589903	dltj****	전라도에서 투표했냐??	2019-10-01T13:08:45+0900	1	0
1871589443	csha****	가족사기단파렴치범죄자 지지가 13%라  진짜 개돼지가 13%나 되나?  사실이라면 13%는 파렴치범ㄱ솨 함께 북한으로 보내라.	2019-10-01T13:08:30+0900	4	1
1871589273	lavi****	한걸레에서 짖는거였네~!!!! 멍멍멍멍멍멍멍멍멍멍멍~!!!!!	2019-10-01T13:08:25+0900	1	0
1871589253	galg****	개...걸.....레....는 믿고거른다죠	2019-10-01T13:08:24+0900	0	0
1871588943	ruru****	대한민국 개돼지들 수준 진짜 수준이하로 심각하네;;; 좃국이 대선후보라...	2019-10-01T13:08:17+0900	1	0
1871588933	kciz****	조국이...? ㅋㅋㅋㅋ ㅈㄴ 웃기네ㅋㅋ	2019-10-01T13:08:17+0900	0	0
1871588883	ange****	리얼미터 신뢰성 여론조사라도 해야 할 듯	2019-10-01T13:08:15+0900	1	0
1871588683	bald****	황교안이 비빌언덕은 아니지	2019-10-01T13:08:10+0900	0	0
1871588503	cafe****	ㅋㅋ 온갖 비리의 온상이 대선주자가 되는 나라 나운 나라	2019-10-01T13:08:05+0900	4	0
1871588423	arbi****	그냥 교도소에서 뽑아라	2019-10-01T13:08:03+0900	2	0
1871588383	maxe****	누가누가 ㅈ같은가 순위같네	2019-10-01T13:08:02+0900	0	0
1871588323	chic****	ㅋㅋㅋㅋㅋㅋㅋ 어째 3명중엔 조국이 젤 나아보이누 ㅋㅋㅋㅋㅋㅋㅋㅋ	2019-10-01T13:08:00+0900	0	0
1871588233	juli****	여론조사 부정하는 분들. 총선 대선에서 어찌되나 봅시다 ㅋㅋ	2019-10-01T13:07:58+0900	0	0
1871588163	hapf****	개그?	2019-10-01T13:07:56+0900	0	0
1871587933	best****	조국 콩밥이나 드삼 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2019-10-01T13:07:48+0900	1	1
1871587893	suen****	까마귀노는곳에백로야가지마라ㅡ이낙연ㄴ존경합니다ㅡ같은당이라고ㅡ무조건무조건이야ㅡ편드는 그들과는 다르다는것압니다같은당이지만~다음?을위해서 부디 공정함을잃지마세요ㅡ	2019-10-01T13:07:47+0900	0	0
1871587773	madu****	정말 제대로 된사람 괜찮은사람들은 정치안하지	2019-10-01T13:07:44+0900	0	0
1871587633	bibo****	빨리 정권 바껴서 저런 사기꾼집단좀 없앴으면..	2019-10-01T13:07:41+0900	3	0
1871587223	jang****	대똥령은 조국  국무총리는 조희팔  여가부는 고유정  에라이 개 ~~^^ 씨~^^^^ 팔놈들아  말이되는 소리 하고 살자	2019-10-01T13:07:28+0900	2	0
1871587073	hojo****	ㅋㅋㅋㅋㅋㅋ황교안 대통령되면 의전에 신경많이써야한다 기차역까지 차로 치고들어가는놈이라서 황교안 보다는 홍준표가낫지  황교안이무슨대통령감이냐	2019-10-01T13:07:24+0900	1	0
1871587053	9523****	역대 대통령 죄다 부정 부패 적폐 농단 사기 . 이런 자들이니, 조국이 거기 끼는것도 이삿하지 않지.	2019-10-01T13:07:24+0900	0	0
1871586973	leez****	미친 x	2019-10-01T13:07:23+0900	0	0
1871586963	auth****	황교안이 대통령 되면 암울을 떠나 다시 9년전으로 돌아가는거지 암흑이 시작되고	2019-10-01T13:07:22+0900	2	5
1871586853	chlw****	제발 여론조작좀 그만해주세요	2019-10-01T13:07:19+0900	3	0
1871586823	smt7****	이왕다 털렸는데 대통령후보로 나오면 더 털것도 없겠네.ㅋ 백프로 조국이 다음대통령이네	2019-10-01T13:07:18+0900	1	3
1871586513	thdw****	ㅋㅋㅋㅋ 지 랄을 해요	2019-10-01T13:07:11+0900	0	0
1871586373	wook****	좋아요  조국장관 파이팅	2019-10-01T13:07:09+0900	0	6
1871586203	ange****	뉴스 제목 보고 들어왔더니 리얼미터래.	2019-10-01T13:07:04+0900	2	0
1871586053	ijky****	2,506명 중에서 전라도 인원이 몇명입니까? 지역별, 연령별 유사 인원을 모수로 해야 하는데... 그렇게 못했으면 해당인원을 지역별,새대별 이원을 표기해야지 정상, 비정상 여부를 국민이 판단하지~  그러니 조작미터 데이터를 누가 믿나요?	2019-10-01T13:06:59+0900	0	0
1871585973	yang****	3위? 4위는 공지영이냐	2019-10-01T13:06:58+0900	3	0
1871585653	gpgp****	깔깔깔..나베,간철수도 끼냐?	2019-10-01T13:06:47+0900	0	1
1871585543	tofp****	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ에휴	2019-10-01T13:06:43+0900	0	0
1871585483	temp****	범무부장관으로 검찰개혁까지만 ~	2019-10-01T13:06:41+0900	0	1
1871585373	kohy****	황교안이는  빼라.어딜 교활하게 순위에 집어넣냐? 언론들아  부끄럽지도 않냐. 너네 언론들을  믿고 이나라에 사는게  창피하다	2019-10-01T13:06:37+0900	0	2
1871585363	akdr****	지랄ㅋㅋㅋㅋㅋ	2019-10-01T13:06:37+0900	3	0
1871585323	isse****	리얼 미친!!	2019-10-01T13:06:35+0900	2	2
1871585113	exen****	오마이뉴스 리얼미터 조합은 언제까지 봐야되나? 리얼미터 이택수님이 나와서 우리나라 여론조사 방식은 수가가 낮아 오류 많이 난다고 밝혔늗ㄴ데.	2019-10-01T13:06:30+0900	0	0
1871584883	karm****	진짜 어이없다.. 그리고 의미없다. 조국 쓰래기 홍보 그만해라.	2019-10-01T13:06:25+0900	6	1
1871584833	ejku****	나라가 왜 이러나...비상식 비도덕..조국이 대선주자??	2019-10-01T13:06:23+0900	3	0
1871584823	zuha****	좃국띄우려고 의미도 없는 지지율 가지고 언론플레이 존나게 한다	2019-10-01T13:06:22+0900	4	1
1871584813	shin****	김경수때도 띄우려고 안간힘을다하더만 지금은 끝났지, 조국이는 끝이야 ㅋㅋㅋ	2019-10-01T13:06:22+0900	0	0
1871584803	tuwi****	차기 대통령 후보중 두드러기로 군 면죄 받은 유일한 사람이 황교안이다	2019-10-01T13:06:22+0900	1	0
1871584753	qort****	OOO들 많네 조국을 지지하네 ㅉㅉ	2019-10-01T13:06:21+0900	0	0
1871584683	impg****	한걸레 다운 기사네	2019-10-01T13:06:20+0900	2	0
1871583893	aruc****	어디언론인가했다 토할것같다	2019-10-01T13:05:58+0900	3	0
1871583833	hwht****	조국! 드디어 대선! ㅋㅋ 진짜 인물 없구나! 거짓.회피. 온통 의혹투성인 사람이  ㅠㅠㅠㅠ  조로남불. 후안무치. 표리부동. !!! 정의. 평등. 균등!!! 다 사라진 나라! 홧팅!!!	2019-10-01T13:05:55+0900	4	0
1871583753	ssey****	황교안이 대선후보???	2019-10-01T13:05:53+0900	0	2
1871583463	haye****	조국보다 깨끗한 개망당늠들 있으면 나오라!!!!	2019-10-01T13:05:42+0900	3	3
1871583253	gene****	황이...대통령되면 ......아찔하네....	2019-10-01T13:05:36+0900	6	0
1871583213	phl2****	조국  대통령? 곤지암 소머리국밥집 삶은 소대가리가 웃다가 국이 다 넘쳐서 손님들이 그냥 갔다네	2019-10-01T13:05:35+0900	5	5
1871582853	olec****	어떻게 이 위선자에 불법덩어리 가족 집합체가 대선후보에 들먹거리나. 아예 나라 팔아먹는다는서리 나오겠구먼.. 북한에 나라 안갖다 바치는게 다행이네	2019-10-01T13:05:26+0900	2	1
1871582633	shin****	지랄병떠내 저게 3위면 허경영도 1위하겠딘	2019-10-01T13:05:21+0900	1	1
1871582513	rkdg****	이렇게도 후보가 없나	2019-10-01T13:05:19+0900	0	0
1871582423	kgj3****	나라가  망해간다	2019-10-01T13:05:15+0900	0	0
1871582403	kore****	개소리.. 조국이 대선나오면 암살 같은 영화처럼 해야된다..	2019-10-01T13:05:15+0900	1	1
1871582083	inte****	이번 정권에서 검찰 개혁, 사학재단 개혁, 대입 제도 개혁, 국가기관 취업제도 개혁, 주거 개혁 이루는 사람은 대통령 간다.	2019-10-01T13:05:05+0900	0	0
1871581743	wind****	기자님... 황교안 의원이 19프로... 점 하나가 빠진듯 합니다.   1.9프로입니다.	2019-10-01T13:04:57+0900	4	4
1871581373	woor****	오마이뉴스에 리얼미터면  의도가 명뱍할듯ㅋㅋㅋ 명백한 의도에 명백한 결과 눈에 보인다 몇년후면 리얼미터에 누가 일이나 주겠어?	2019-10-01T13:04:45+0900	1	0
1871581293	yzoo****	젓 국 이 뭔대 대통 후보야 염 병 하 네..!!  뭐 한게 있다고 !!	2019-10-01T13:04:43+0900	2	1
1871581243	soeu****	미첬다	2019-10-01T13:04:42+0900	0	0
1871580993	hkse****	한심하다 조국 집안개혁이나 하시지 검찰개혁 자격없는자가 대권주자 3위??=조쿡 희망사항	2019-10-01T13:04:35+0900	2	1
1871580713	tuwi****	철새 안철수는 나라가 힘들때 제일 먼저 해외로 도망갈 사람	2019-10-01T13:04:28+0900	1	1
1871580573	love****	황교안 금시초문ㅋㅋㅋㅋㅋ 어딜 꼌ㅋㅋㅋㅋㅋㅋㅋ	2019-10-01T13:04:24+0900	0	1
1871580363	park****	이나라에 정신병자가 13프로나 되네	2019-10-01T13:04:19+0900	3	2
1871579763	glas****	개인적으로 문대통령님이 장기집권해야한다고 생각한다 다 좋은데 마음이 약하시다 자한당 모조리 칼로 베어서 광화문에 걸어놔야 정국이 안정된다	2019-10-01T13:04:05+0900	6	14
1871579403	smyo****	자한당과 개검,언론의 작품입니다. 1위하게 더 도와주세요	2019-10-01T13:03:57+0900	1	4
1871578603	zizi****	요즘 여론 조작 심각하네요	2019-10-01T13:03:35+0900	7	0
1871578553	k730****	여허튼 ㅈ ㅈ ㄷ보다 한결레가 더 못돼 쳐먹었어...어떻게든  자기만 옳은척 갈라치기...	2019-10-01T13:03:34+0900	2	0
1871578413	flow****	ㄲㅈ	2019-10-01T13:03:30+0900	0	0
1871578303	nsoo****	한겨레 니네도 신문이냐 같잖다 증말!	2019-10-01T13:03:26+0900	2	2
1871577993	hear****	미쳤구나	2019-10-01T13:03:17+0900	3	0
1871577883	tang****	와..우리나라 정말 이상한 사람들 많구나. 조국을 대통령후보로 보는 인간이 있다는게..	2019-10-01T13:03:13+0900	4	0
1871577093	ji79****	저런게 대권 3위라고  지나가던 개가 짓는다   나라 말아쳐먹을 일있나!!	2019-10-01T13:02:54+0900	4	0
1871577013	salj****	검찰 조사 후 빵에 가니 마니하는데 대선후보로 설문조사에 넣는  것 자체가 부적절하지. 그러나 리얼미터는 뭐든 가능하겠지.ㅎㅎ	2019-10-01T13:02:51+0900	5	1
1871576943	jhj1****	어디서 만든기사니  한심하네 이런기사를 보는 내가	2019-10-01T13:02:47+0900	0	0
1871576763	miyu****	에효 개대지들 국가라 정우성이 나오면 백프로 당선되는 나라	2019-10-01T13:02:42+0900	0	0
1871576533	grou****	기사 않읽어보고  리얼미터라고 믿는다	2019-10-01T13:02:34+0900	0	0
1871576513	gio8****	역쉬 한걸레~~선동질의 대가 한걸레~	2019-10-01T13:02:34+0900	4	1
1871576353	kbl0****	참 한심한 한겨레. 니들도 기자들이냐?	2019-10-01T13:02:30+0900	2	1
1871576213	desi****	이젠 누구의 의뢰도 없이 조사하는거 ㅋㅋ벌서부터 여론 몰려구 할려고 하네	2019-10-01T13:02:25+0900	0	0
1871575673	cray****	사람이 그렇게 없나  저 3인  다 대통령감아닌데	2019-10-01T13:02:10+0900	2	1
1871575593	kgs0****	다음은 이낙연. 황은 꿈도 꾸지 마라.	2019-10-01T13:02:07+0900	0	2
1871575583	hwan****	우리나라 여론조사가 리얼미터밖에 없나요?	2019-10-01T13:02:07+0900	0	0
1871575483	king****	조작미터 ㅋㅋ	2019-10-01T13:02:03+0900	0	0
1871574763	ahfk****	이걸 믿어야 하니?	2019-10-01T13:01:40+0900	4	0
1871574703	leom****	이건 아니지 조국은 이번 사법개혁 완수하고 참회하며 살아야죠 친문세력의 얼굴마담이 되면 안된다	2019-10-01T13:01:39+0900	0	0
1871574363	jjh2****	ㅎㅎ 어느 밑에 지방에서  조사했냐?? 내년 총선때 보자.. -민주적이지 못하고 -정의롭지 못한 -- 내로남불 이중성의 양아치들 우수수 떨어질것이다.. 그리고 조작질하는 기관도 들통나겠지..	2019-10-01T13:01:29+0900	5	0
1871574053	denu****	범죄자가 후보라... 리얼미터 ... 크 흠	2019-10-01T13:01:24+0900	3	1
1871573243	zsqa****	한겨레 김미나 거른다	2019-10-01T13:01:04+0900	2	0
1871573213	wkdw****	어이쿠 그러세요!!  3위로 올리느라 애쓰셨네요!!!!	2019-10-01T13:01:03+0900	7	0
1871573103	jooy****	조까	2019-10-01T13:01:01+0900	1	1
1871572963	kim1****	조국 대선 가즈아	2019-10-01T13:00:58+0900	1	5
1871572893	lawh****	한겨레여. 초심을 찾으면 좋겠는데   이제는 폭망이네. 종북이나? 정권에 빌붙어 사는 기생충이나?   초창기의  한겨레식구들. 지식인들이 좋아하는 참 멋진사람들이었는데	2019-10-01T13:00:57+0900	3	1
1871572873	go_j****	기자님 나라말아먹을일 있어요?	2019-10-01T13:00:57+0900	1	0
1871572823	jjko****	한겨레 ㅎㅎ 한겨레라는말에 그냥웃는다	2019-10-01T13:00:55+0900	0	0
1871572463	kuee****	3위 부상하겠지. 전라도 인구만 다 지지해도 3위 안되겄냐?	2019-10-01T13:00:42+0900	2	0
1871572423	viva****	조국대선후보 3위라니다들놀라서뛰쳐나오셨네 ㅋㅋ 두달동안 털어서 뭐 확정된위법사항이있어야지 의혹만늘어놓고 대선주자들도이런 조사는안받았다   새로검증할필요도없네  다털어서	2019-10-01T13:00:40+0900	2	4
1871572413	guda****	황교안이 있는게 더 웃김 ㅋㅋㅋ	2019-10-01T13:00:40+0900	0	6
1871572093	libr****	범죄자 새끼도 대선후보냐!	2019-10-01T13:00:30+0900	0	0
1871571273	drea****	미틴 ㅋㅋ조국 ㅋㅋ 어디 조직생활도 안해보고 비리나 저지르고 대통령 밑에서 꿀 빠는 애기가 ㅋㅋ  전두환이 노태우 물려주는거랑 같네	2019-10-01T13:00:05+0900	7	1
1871570933	ertt****	왜 그러냐고? 답은 간단하다. 검찰은 애초에 못 믿고 있었으니 조국 수사도 못 믿는 거다. 지금 윤총장으로 바뀌었지만, 아직 그 수뇌부 및 고위직은 최순실 우병우 부실수사하고 증거조작 하던 놈들 그 자식들 대부분 그대로다. 검찰개혁 관건은 검찰의 음해와 괴롭힘에 굴복하지 않는 장관이다. 조국은 그걸 스스로 잘 증명해냈다. 착각하지 마라. 지금 검찰은 정의의 수호대가 아니라 아직 개혁이 완수되지 못한, 권력집단이다.	2019-10-01T12:59:56+0900	0	5
1871570763	jins****	리얼미터 아직도 믿는 빙신 있나요?	2019-10-01T12:59:51+0900	10	0
1871570723	gio2****	리얼미터잖아 ㅋㅋㅋ 다음~	2019-10-01T12:59:50+0900	2	0
1871570643	bdae****	어디서  어떻게   조사했길래  이거  조장  하는거    아닌가??	2019-10-01T12:59:48+0900	0	0
1871570433	bae9****	댓글 부대 출동하라~~	2019-10-01T12:59:40+0900	0	0
1871570383	hahi****	제발 정신들 차리세요.	2019-10-01T12:59:39+0900	0	0
1871570373	sukj****	헐^^대한민국 수준이 이 정도인가	2019-10-01T12:59:39+0900	3	0
1871570253	iris****	제정신인가? 저런 범죄자를 대한민국의 대통령감으로? 진짜 국민들을 바보로 아나? 욕나온다!	2019-10-01T12:59:35+0900	1	0
1871569793	kmsc****	조국이 무슨 대통령후보냐!!	2019-10-01T12:59:21+0900	6	0
1871569533	bsac****	드디어 대한민국이 망해가고 있구나	2019-10-01T12:59:15+0900	5	0
1871569443	nawa****	어이가없네 나라고 국민이고 다 미친거임?	2019-10-01T12:59:12+0900	2	0
1871569353	clev****	조국 잘못한 거 있음 진즉 소환했겠지, 깔 게 없으니 계속 나팔수 조중동에 이런 의혹으로 수사한다 압수수색했다 의혹만 흘리는 개검찰.. 조국 검찰개혁 훌륭히 수행해 주기만 하면 됩니다! 화이팅! 글구 게이버에서만 노는 님들하! 님들하고 다른 생각 가진 사람들이 훨 많소!	2019-10-01T12:59:10+0900	2	1
1871569083	vale****	개돼지들의 나라	2019-10-01T12:59:01+0900	0	0
1871568803	xep6****	정신이 멍해진다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2019-10-01T12:58:52+0900	1	0
1871568343	baby****	제정신들인지	2019-10-01T12:58:39+0900	0	0
1871567993	ekzm****	골때리지? 이게현실이야. 박근혜따위가 일본놈 박정희 딸이라는 이유만으로 대통령된 나라야. 인물이얼마나없으면 조국이 후보냐...근데 후보가없어 ㅋㅋㅋ 자한당 쓰레기들은 그냥제끼는거고.	2019-10-01T12:58:25+0900	0	1
1871567463	dlcj****	찌랄하네	2019-10-01T12:58:12+0900	2	0
1871567243	cpdb****	ㅋ ㅋ ㅋ 사회주의자가  이나라에 이렇게 많으니 나라가 되나	2019-10-01T12:58:05+0900	6	0
1871567123	skad****	대선주자 명단 봐라ㅋㅋㅋㅋ 어휴 저렇게 인물이 없네	2019-10-01T12:58:02+0900	0	0
1871567013	ddg1****	이젠 더 볼것없다!    문죄앙을 없애야  자유한국이 산다!   ㅡ   10.3 굉하문에서 적와대로  역적 문죄앙을 끌어내 자유한국 지키자!	2019-10-01T12:57:57+0900	2	0
1871566993	ezen****	미친조사...밀이되냐? 이런 사기꾼이 3위.  개가 웃겠다...  한마디 해줄께. JOK 까고있네!	2019-10-01T12:57:57+0900	9	0
1871566553	oms2****	제목 꼬라지하고는ㅋㅋㅋㅋㅋ 진짠줄알긋다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2019-10-01T12:57:45+0900	0	0
1871566503	jeny****	한겨레 ㅋㅋㅋㅋㅋ	2019-10-01T12:57:43+0900	1	0
1871566463	ener****	조국의 붕어 개구리 개돼지들이 많구나. 나라의 운이 기울었다. 그래 수준낮은 국민들이니 당해도 싸지. 중국식 공산주의 사회 만들어서 참교육 당해봐라. 튈 놈은 튀고 못튀는 놈들만 죽어나겠네	2019-10-01T12:57:41+0900	1	0
1871566263	pres****	조국은 젊으니까 이낙연후 조국이 딱이지. 자한당은 인물이 없어 ㅋㅋㅋ	2019-10-01T12:57:37+0900	2	6
1871566203	bjo5****	ㅎㅎ 여론으로 띄워보기 하네	2019-10-01T12:57:36+0900	0	0
1871565803	zeus****	ㅋㅋ OOO 똥싸고 있네 ㅋㅋ	2019-10-01T12:57:27+0900	1	0
1871565713	tado****	이거 진짜 정신병 걸린 집단 아닌가?	2019-10-01T12:57:26+0900	2	0
1871565543	dltk****	문재다 문재...문죄인 양아들 젖꾹만 보면 이명박이 생각난다.....	2019-10-01T12:57:22+0900	1	0
1871565493	djrh****	묻지마 진보... 안타깝다!	2019-10-01T12:57:20+0900	0	0
1871565123	enig****	정신나간자들이 저렇게나 많어?	2019-10-01T12:57:11+0900	0	0
1871565083	sepa****	지랄이다 지랄	2019-10-01T12:57:10+0900	0	0
1871564953	joyn****	ㅋㅋㅋ 선동해봤자야	2019-10-01T12:57:08+0900	0	0
1871564763	noa2****	한겨레	2019-10-01T12:57:04+0900	0	0
1871564533	rong****	이낙연+조국만해도 38%군...	2019-10-01T12:56:57+0900	0	0
1871563463	dend****	조오국이가? ㅋㅋ 아주 조오국 띄워줄라고 작정을 했네 ㅋ	2019-10-01T12:56:25+0900	0	0
1871563273	dltk****	토나온다 이명박 같은 범죄자 젖꾹.....	2019-10-01T12:56:21+0900	1	1
1871562823	khs0****	이거야말로 삶은 소대가리가 웃을 여론조사네.	2019-10-01T12:56:07+0900	5	0
1871562503	gasi****	미쳤다 미쳤어	2019-10-01T12:55:55+0900	1	0
1871562313	www7****	차라리 나라 가르자. ㅅㅂ  홧병나서  못살것다.	2019-10-01T12:55:52+0900	5	0
1871562003	ilov****	ㅋㅋㅋㅋㅋㅋ진짜 말이 되나ㅋㅋㅋㅋㅋㅋ13프로는 진짜 그냥 스스로 죽어라 진짜	2019-10-01T12:55:44+0900	1	0
1871561993	ljh8****	리얼미터조국꺼?ㅋㅋ	2019-10-01T12:55:44+0900	2	0
1871561883	yang****	저게 사실이라면..... 나의 상식이 무너지네요.	2019-10-01T12:55:40+0900	4	0
1871561733	wcle****	리얼미터 정말.미쳤구나 울회사앞 구두방 아저씨 올려봐라 더많이.나올거야	2019-10-01T12:55:35+0900	2	0
1871561273	miso****	미이친것들 어차피 조작질하는거 김정은도 끼워넣지그러냐ㅋㅋ	2019-10-01T12:55:26+0900	5	0
1871561243	give****	이민가고 싶다. 이 나라는 희망이 없다.	2019-10-01T12:55:25+0900	3	1
1871560683	3651****	황교안이 2등??? 진짜 심각하네.	2019-10-01T12:55:09+0900	3	2
1871560653	neoj****	ㅋㅋㅋㅋㅋㅋㅋ 어이가 없다 ㅋㅋㅋㅋㅋㅋㅋ 그냥 한국 없어졌으면 좋겠다	2019-10-01T12:55:09+0900	4	0
1871560523	rock****	이총리 와 조국 모두 39.2% 지지율이구만? 왜? 대선은 한명만 나가니까~ 이총리, 조국, 이재명 다 합쳐야지~	2019-10-01T12:55:06+0900	0	0
1871560133	rlrl****	이게 구라가아니면 한반도는 그냥 정신병동인거	2019-10-01T12:54:57+0900	5	0
1871560023	xjfx****	토착왜구들이 대권주자  한명  키워준거네.	2019-10-01T12:54:54+0900	0	2
1871559963	mira****	그래~ 이 어려운 시기  지나가면 다 덧없는 시간이었을거야~ 반면교사 삼아서 절대 흔들리지 않는 사법개혁에 이은 언론개혁, 정치개혁 이룩하는 조국 대통령이 되시길!!! 기대된다!!!^^	2019-10-01T12:54:51+0900	1	5
1871559573	vhxm****	미친 나라네 ㅋㅋ 더럽다	2019-10-01T12:54:37+0900	5	0
1871559543	man1****	풉! 미친....ㅋㅋㅋ	2019-10-01T12:54:35+0900	1	1
1871559123	ekdh****	미친 문죄인 하나로도 대한민국 충분히 망가졌다 이제 범죄자 조국까지 들먹이는 나라 이게 현실맞냐 교도소에 갈 놈이 대선후보라니 이제 대한민국 국민이라는 사실이 부끄러운 현실	2019-10-01T12:54:23+0900	5	2
1871558573	hjes****	한국당 똥줄 타겠네	2019-10-01T12:54:08+0900	1	2
1871557853	btnd****	리얼미터는 뭐라고 질문하길래  이런결과가 나오나	2019-10-01T12:53:48+0900	1	0
1871557773	bhgn****	금년에 들은 최고의 개소리중 하나일세ㅋㅋㅋㅋ 해봐진짜 어떻게되나 진짜 국민들이 바보OOO으로 보이나봐	2019-10-01T12:53:45+0900	2	0
1871557243	ch13****	미친거 아냐?	2019-10-01T12:53:29+0900	0	0
1871556903	ayus****	이낙연 조국 ㅋㅋㅋ	2019-10-01T12:53:20+0900	0	0
1871556883	miff****	정말이지해도해도너무하네 여론조작 이제는범죄자도대선후보라니 나라꼴이어떻게될라고자꾸산으로가는지 ... 이제껏경험해보지못한나라가될거라더니...	2019-10-01T12:53:20+0900	3	0
1871556683	ryut****	ㅋㅋ   리얼미터.	2019-10-01T12:53:17+0900	0	0
1871556473	magi****	ㅋㅋ 조국이 될것 같은데 어찌냐 자한당	2019-10-01T12:53:11+0900	1	5
1871556443	gjdu****	미쳤네 미쳤어	2019-10-01T12:53:10+0900	0	0
1871556383	sole****	거짓말 거짓말 거짓말!!! 정말 뉴스들에 진절머리가 난다....	2019-10-01T12:53:08+0900	1	0
1871556123	swan****	문재앙 지지율도 다 가짜. ㅎㅎㅎ	2019-10-01T12:52:59+0900	2	3
1871555583	zega****	선거 해보면 저게 개소리라는 걸 자연스럽게 알게 된다. 걍 게속 짖게 나둬라. 선진국서는 응답률 공개 없는 통계를 쓰레기라고 부르고 처벌한다. ㅡㅡㅋㅋ	2019-10-01T12:52:46+0900	2	0
1871555443	rush****	황 뭐라고? 비교할 놈하고 비교를 해야지 ㅋㅋㅋ	2019-10-01T12:52:41+0900	1	0
1871555373	jsd0****	ㅎㅎ  거짓말투성이인사람이 3위?  누구한테설문조사한거냐?	2019-10-01T12:52:40+0900	2	0
1871555303	dong****	한걸레 요새 일 안하나? 사람들이 선동을 안당하잖아. 대깨문들과 손잡고 더 분발해서 일좀 해라	2019-10-01T12:52:38+0900	0	0
1871555093	hji5****	정말 말 같지도 않은 말들을하네? 진정 그렇게 된다면 모두 한강물에 빠져 죽어야 되는거 아닌가?	2019-10-01T12:52:33+0900	0	0
1871554883	chan****	리얼미터 = 좌괴 조작미터	2019-10-01T12:52:27+0900	4	0
1871554563	jann****	나라가 미쳐가고있다. 저런 위선자 범법자가 갑자기 대선 후보 인기 상승이라니.	2019-10-01T12:52:19+0900	5	0
1871554493	kkwy****	별 미친 가짜뉴스 만드는 한걸레	2019-10-01T12:52:17+0900	1	0
1871554323	dlan****	리얼미티?????	2019-10-01T12:52:12+0900	0	0
1871554223	qazx****	리얼미터  ? 이름부터  개그다	2019-10-01T12:52:10+0900	2	0
1871553953	dada****	조국을1위라고해줘라..,,마음대로지껄이라...이낙연????거짓말하는총리! 이런놈이대통령후보...대한민국사람없네 거짓말하는이낙연이를대선후보??????	2019-10-01T12:52:03+0900	3	0
1871553933	leej****	재밋네 ㅋㅋ 킹크랩 지.랄땐 김경수가 대선주자라더만 이제 조국이 대선주자라네 ㅋㅋㅋㅋ이것들 정체가 뭐냐 도대체? 아!? 맞다 개돼지였지;;ㅋㅋㅋㅋ	2019-10-01T12:52:03+0900	3	0
1871553853	varo****	구라미터ㅡ개마이ㅡ한걸레ㅡ무한반복~~	2019-10-01T12:52:01+0900	1	0
1871553653	alto****	자위당 저 듣보들은 왜 아직도 지지를 받는거임?? 개돼지 틀딱충들이 아직도 받쳐주는거?? 진짜 개싫다 동묘같은 개념없는 노인네들 드글드글	2019-10-01T12:51:56+0900	0	0
1871553563	k980****	국민세금으로 좌파시민탄체좌금대주고 댓글알바여론조작하냐	2019-10-01T12:51:54+0900	0	0
1871553483	krts****	전라도에서 조사했냐?	2019-10-01T12:51:51+0900	1	2
